,Unnamed: 0,high,low,open,close,volume,tic,date,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
78881,78881,78.8,77.5,78.8,78.5,91040,BVH,2019-08-23,-1.2993720833246556,85.63497308362915,73.36502691637085,45.09646287315233,-60.59845155890368,18.537146385622755,81.47999999999999,81.125,19.8700008392334,33.57611407598245
78915,78915,78.0,77.1,77.3,77.8,85800,BVH,2019-08-26,-1.259184268436158,84.59617352014213,73.63382647985789,44.01964633216807,-67.95329898620572,21.410770594770312,81.26333333333334,81.13333333333334,19.31999969482422,71.7458283937473
78949,78949,77.8,77.0,77.3,77.0,129890,BVH,2019-08-27,-1.277166074225093,83.41235777392659,73.98764222607342,42.81107963522014,-70.54569915076097,22.14471331536275,80.95,81.11999999999999,20.309999465942383,30.012484927239417
78983,78983,77.5,76.5,77.0,77.2,89400,BVH,2019-08-28,-1.2607453685129857,82.39479602302039,74.32520397697958,43.214285125180965,-70.86354647330272,25.846119286972343,80.58999999999999,81.10999999999999,19.350000381469727,15.586753376234626
79017,79017,76.6,76.0,76.6,76.0,166240,BVH,2019-08-29,-1.329239170379438,81.04260578256088,74.85739421743912,41.402464338733104,-84.67123193550596,29.432426528040654,80.26333333333332,81.08,17.8799991607666,30.29535407010661
79051,79051,77.0,76.0,77.0,76.0,86770,BVH,2019-08-30,-1.367754380726339,79.71660104885484,75.48339895114515,41.4024643387331,-78.80512091038439,24.29187142171481,79.97999999999999,81.04166666666667,18.979999542236328,23.98278727755304
79085,79085,76.8,75.5,76.8,75.5,78770,BVH,2019-09-03,-1.4222292107049412,79.70259536722565,75.18740463277433,40.64265393464911,-84.61538461538478,28.10715067720002,79.63666666666667,80.98333333333333,19.65999984741211,37.18630761853554
79119,79119,76.5,75.0,75.3,76.0,127710,BVH,2019-09-04,-1.4088151406231617,79.73681665874412,75.05318334125587,41.748536826812845,-84.68978532672797,31.782055899901536,79.36333333333332,80.92,17.329999923706055,24.31772541325407
79153,79153,76.3,75.7,75.9,76.0,49380,BVH,2019-09-05,-1.3822506681588038,79.68608867760075,75.15391132239922,41.748536826812845,-79.50121311290417,31.78205589990153,79.05666666666666,80.84833333333333,16.270000457763672,22.00668906342548
79187,79187,76.5,75.5,76.0,75.5,41090,BVH,2019-09-06,-1.3855719428017466,79.30062647297444,75.09937352702556,40.93242687637097,-83.69225048802394,31.78205589990153,78.74666666666666,80.77333333333333,15.0,18.500054528885546
79221,79221,75.5,74.7,75.0,75.0,54720,BVH,2019-09-09,-1.4122701272906255,79.33081241297299,74.769187587027,40.12108601134874,-107.25705547059655,37.97812702334415,78.4,80.69,15.270000457763672,23.29327693010856
79255,79255,75.0,72.1,75.0,72.3,248180,BVH,2019-09-10,-1.6324778772202109,79.834218998894,73.69578100110603,36.12147007864033,-171.95930322182804,52.85470861823629,77.96000000000001,80.55333333333333,15.199999809265137,25.10565467170421
79289,79289,72.9,71.9,72.0,72.2,142170,BVH,2019-09-11,-1.7943787881083892,80.18059438754935,72.83940561245063,35.98402952475408,-203.27201830973948,53.76658216098179,77.52333333333333,80.41499999999999,14.609999656677246,34.3586143296949
79323,79323,74.5,72.2,72.2,73.9,86800,BVH,2019-09-12,-1.7651629343813653,80.00168609214094,72.55831390785906,39.99898085466628,-155.43328748280538,31.942556288259222,77.18666666666667,80.31666666666668,14.220000267028809,56.82871942170039
79357,79357,74.6,73.3,74.6,74.3,117610,BVH,2019-09-13,-1.6902483716678347,79.75646138031506,72.39353861968495,40.901185476192616,-126.05286087714175,30.703181156231096,76.85666666666667,80.21499999999999,13.739999771118164,46.26393958924569
79391,79391,74.5,73.5,74.5,73.8,82100,BVH,2019-09-16,-1.6521785761325134,79.69245255997158,72.12754744002841,40.121081799681136,-123.92077196546452,30.703181156231096,76.55,80.11999999999999,14.670000076293944,39.47124147784254
79425,79425,73.9,73.3,74.5,73.3,99630,BVH,2019-09-17,-1.64340960725292,79.54522202241583,71.8347779775842,39.34478663646026,-133.06085376930093,32.15952574572181,76.37333333333332,80.00333333333333,14.4399995803833,24.6921239134787
79459,79459,73.9,73.3,73.3,73.7,79090,BVH,2019-09-18,-1.585902185968294,79.4263492942576,71.6236507057424,40.30073941893491,-116.41776570985236,32.15952574572181,76.26333333333332,79.89666666666668,13.949999809265137,20.261042106387286
79493,79493,74.0,73.2,73.8,73.7,115760,BVH,2019-09-19,-1.5227735546373964,79.14820557111968,71.49179442888031,40.30073941893492,-105.96238130021943,32.159525745721815,76.20333333333333,79.77833333333334,14.050000190734863,28.95415090092803
79527,79527,73.5,72.0,73.3,72.0,1459250,BVH,2019-09-20,-1.591572791576013,78.73973034984074,71.23026965015926,37.60516544666896,-139.1235480464625,41.21406971295743,75.94000000000001,79.63000000000001,15.31999969482422,34.75372220500689
79561,79561,73.5,72.7,72.7,73.1,106260,BVH,2019-09-23,-1.539588458219356,78.17014109697641,71.2598589030236,40.27898703768236,-106.24675549403008,41.21406971295744,75.77666666666667,79.50166666666668,14.90999984741211,59.25953853887467
79595,79595,73.6,72.7,73.1,73.2,82690,BVH,2019-09-24,-1.4733376163220413,77.67793628268377,71.2920637173162,40.51870181028109,-94.70845972362616,39.44185231526224,75.61666666666666,79.36999999999999,17.049999237060547,25.93247490774723
79629,79629,73.0,72.1,73.0,72.1,307900,BVH,2019-09-25,-1.4923908015441183,77.37177266097261,71.10822733902738,38.748828609424905,-112.8026560855132,43.953185532877605,75.44333333333334,79.21666666666667,15.960000038146973,18.39331599524857
79663,79663,72.8,71.8,72.3,72.3,216600,BVH,2019-09-26,-1.4743567922275815,76.910999422427,71.07900057757301,39.24795222603489,-107.62779552715696,46.0993358663772,75.23666666666666,79.04333333333334,16.06999969482422,58.51271879644078
79697,79697,73.7,72.1,72.5,73.3,312160,BVH,2019-09-27,-1.3636537160709992,76.63158514401813,71.08841485598187,41.7050254486437,-75.90361445783165,30.12067220266077,75.06666666666666,78.88666666666667,17.219999313354492,35.487042760893786
79731,79731,75.9,73.5,73.5,74.8,538970,BVH,2019-09-30,-1.141722203799361,76.42458016693094,71.17541983306906,45.14748046799336,-11.701020195711385,1.1995747695041905,74.99,78.75166666666668,16.239999771118164,14.525452618925948
79765,79765,76.4,74.8,74.8,75.7,223610,BVH,2019-10-01,-0.8830382873039468,76.46322048601019,71.15677951398982,47.08691337771884,25.183268650280382,3.985061548120057,74.92333333333335,78.63166666666666,18.559999465942383,43.9869829784662
79799,79799,76.0,74.7,75.5,74.8,140250,BVH,2019-10-02,-0.7420974605647359,76.24420380714862,71.25579619285138,45.425413453885376,9.997758350145986,2.8584523642765607,74.85,78.48833333333333,20.559999465942383,30.289980729194447
79833,79833,74.5,73.1,73.2,74.5,145590,BVH,2019-10-03,-0.6471484087255845,75.96628784748135,71.38371215251864,44.87934310337973,-32.32577665827023,13.221918384091918,74.74,78.32,19.1200008392334,22.720387468972078
79867,79867,74.8,72.8,74.8,72.8,236400,BVH,2019-10-04,-0.7009957509174143,75.69250160462438,71.38749839537563,41.9249188367271,-52.0947905209487,13.221918384091929,74.54333333333334,78.11833333333334,17.040000915527344,103.74943442233749
79901,79901,73.0,70.7,72.5,70.7,377380,BVH,2019-10-07,-0.9027166514846244,75.709930761439,70.94006923856101,38.67170009573482,-136.14781172584674,29.704040859975105,74.28333333333333,77.88166666666666,17.860000610351562,29.486189497351145
79935,79935,72.0,71.0,71.0,71.9,133110,BVH,2019-10-08,-0.9547462271257672,75.73245263925072,70.87754736074926,41.36143558070739,-123.92611683848754,29.70404085997512,74.08666666666666,77.675,20.280000686645508,52.09550271796079
79969,79969,71.9,70.8,71.9,71.2,108940,BVH,2019-10-09,-1.040470296620967,75.81581812585355,70.69418187414647,40.29498748548976,-135.5241867990844,31.127634966374394,73.89333333333335,77.42166666666667,18.63999938964844,21.82395906317453
80003,80003,71.8,71.0,71.0,71.5,119930,BVH,2019-10-10,-1.0718441938423098,75.79168966949773,70.47831033050228,40.96977191342084,-123.69942196531711,31.12763496637439,73.70333333333335,77.14666666666668,17.56999969482422,9.061601102116834
80037,80037,73.0,71.5,71.5,72.1,69830,BVH,2019-10-11,-1.0363468860374638,75.66068626837094,70.38931373162907,42.31855964529584,-80.1687763713079,15.140760773540046,73.57333333333334,76.91833333333332,15.579999923706056,16.214008935214167
80071,80071,72.3,72.0,72.3,72.0,101310,BVH,2019-10-14,-1.0047025920474937,75.58216332783348,70.28783667216652,42.15249985398557,-81.98592353053009,15.140760773540062,73.44000000000001,76.71,14.56999969482422,35.828973972217874
80105,80105,72.2,71.5,72.0,71.6,106480,BVH,2019-10-15,-1.0003692837414206,75.55632786748608,70.14367213251391,41.47898835636926,-95.38661468486038,19.796400231500343,73.31,76.47333333333333,13.539999961853027,32.418110556466104
80139,80139,72.0,71.5,71.9,71.8,104680,BVH,2019-10-16,-0.9696196059091164,75.46907636707809,70.04092363292193,41.95866911920591,-90.29920837246728,19.79640023150035,73.17000000000002,76.26666666666667,13.68000030517578,13.865066258543935
80173,80173,71.8,71.3,71.6,71.3,135060,BVH,2019-10-17,-0.9743642217851374,75.38513875248336,69.88486124751665,41.08767483048562,-103.64145658263404,21.75842803292937,73.01333333333334,76.035,13.789999961853027,21.54543324235565
80207,80207,71.6,71.3,71.3,71.4,61890,BVH,2019-10-18,-0.9590004396733462,75.39707525159017,69.81292474840984,41.33961173472992,-99.408454768432,21.758428032929373,72.87666666666668,75.81166666666667,14.25,20.506540358846213
80241,80241,71.6,70.5,71.6,70.8,101280,BVH,2019-10-21,-0.983897756370112,75.38384100971177,69.59615899028822,40.27068210005545,-121.24502352515483,29.627143782365167,72.73666666666668,75.56833333333334,14.0,48.61857503909808
80275,80275,70.8,70.2,70.4,70.5,124850,BVH,2019-10-22,-1.0161233149630815,75.35919005636343,69.35080994363658,39.73919219519165,-137.64850471118433,32.35424828624102,72.67666666666668,75.31833333333334,14.460000038146973,40.39050280486334
80309,80309,71.4,70.4,70.4,70.8,280540,BVH,2019-10-23,-1.0058598829209586,75.37265094393142,69.20734905606857,40.55085363476904,-107.58747215306022,22.227732389295856,72.63000000000001,75.07666666666665,14.010000228881836,21.57442455713639
80343,80343,71.0,70.5,71.0,70.7,184560,BVH,2019-10-24,-0.9943331497492522,75.37354231835391,69.0464576816461,40.36338460012932,-107.59169017696836,22.227732389295856,72.52333333333334,74.855,13.710000038146973,22.720945607031755
80377,80377,71.6,70.7,70.7,71.5,73560,BVH,2019-10-25,-0.910153137722986,75.25526629440917,68.98473370559084,42.560990089019626,-72.8962177725427,12.400779417828003,72.43,74.64333333333335,12.649999618530272,28.206598511816583
80411,80411,71.4,70.6,71.4,71.0,216540,BVH,2019-10-28,-0.8737140612041543,74.83342810085908,69.02657189914093,41.570555395845496,-84.13078149920224,13.63782341976851,72.33666666666667,74.44333333333334,13.109999656677246,20.32654077618534
80445,80445,71.2,70.8,70.8,70.9,329310,BVH,2019-10-29,-0.8431852797582877,74.01777282306618,69.36222717693381,41.371365533972735,-81.49632598530302,13.637823419768502,72.25666666666666,74.315,13.199999809265137,29.03288077949293
80479,80479,71.7,70.7,70.9,70.8,146510,BVH,2019-10-30,-0.8176349777165512,73.3286493898956,69.65135061010442,41.16730589830674,-71.66190281747754,5.153702114430485,72.16000000000001,74.21166666666666,12.329999923706056,13.856212451703168
80513,80513,72.9,71.4,71.5,72.1,318850,BVH,2019-10-31,-0.6845954535788366,72.59104355714166,70.14895644285835,44.8270448338912,-3.442340791738004,11.74973160826373,72.10666666666665,74.15499999999999,13.220000267028809,32.83512029812363
80547,80547,74.1,72.1,72.1,74.0,410880,BVH,2019-11-01,-0.4209935990141957,73.0116047812986,69.84839521870138,49.57004815824137,73.72793354101701,24.690595696175112,72.17333333333333,74.05666666666666,12.300000190734863,29.18986492264033
80581,80581,74.7,73.6,74.6,74.0,232940,BVH,2019-11-04,-0.2096702816314888,73.50946020975964,69.68053979024036,49.57004815824137,110.88911088911064,30.164032354336744,72.20333333333333,73.99,12.829999923706056,62.19775863543094
80615,80615,75.5,73.8,74.0,75.2,365140,BVH,2019-11-05,0.0540123206669989,74.263387179091,69.25661282090901,52.33929581153248,142.4546023794593,36.719220167715086,72.27000000000001,73.94333333333334,13.100000381469728,34.15088845902054
80649,80649,75.4,74.7,75.4,75.1,201360,BVH,2019-11-06,0.252008521092705,74.85144064690935,69.05855935309064,52.09269636858401,136.8810472396128,36.719220167715086,72.36999999999999,73.90666666666667,12.619999885559082,17.03680837038348
80683,80683,75.1,74.0,75.1,74.1,192310,BVH,2019-11-07,0.3244897775960993,75.125273533403,69.04472646659698,49.6716874625439,93.24483460015036,24.988825698739,72.43,73.83333333333333,12.729999542236328,29.089504741766365
80717,80717,74.5,73.5,74.4,73.6,164590,BVH,2019-11-08,0.3376931577329856,75.27492164301468,69.04507835698531,48.50566930802643,64.57169702980663,17.304041443601104,72.44,73.75333333333333,12.06999969482422,10.444846399467128
80751,80751,74.3,73.2,73.6,73.6,135680,BVH,2019-11-11,0.3441893312563877,75.41914255239318,69.06085744760681,48.505669308026434,60.21111589831868,12.85372062648208,72.4,73.695,12.6899995803833,29.592030909480588
80785,80785,74.0,73.0,73.6,73.8,136550,BVH,2019-11-12,0.3613109563102767,75.58760795390268,69.11239204609731,49.01796425959316,62.553851456143136,9.882870269053528,72.33666666666666,73.63000000000001,12.68000030517578,43.187553876976274
80819,80819,74.0,72.6,74.0,73.0,194320,BVH,2019-11-13,0.3067901673204574,75.64916818432322,69.17083181567678,47.07985171365207,48.37917485265291,4.02810772930102,72.27666666666667,73.56333333333333,13.0,28.30433131731524
80853,80853,73.6,72.6,72.6,73.5,105870,BVH,2019-11-14,0.3004643050940245,75.74986067811228,69.29013932188771,48.39897481567285,53.183425972713536,4.028107729301032,72.24333333333334,73.49166666666666,13.050000190734863,39.13935484794118
80887,80887,73.9,72.7,73.0,73.2,118990,BVH,2019-11-15,0.2681524266534296,75.80861812268247,69.4113818773175,47.66156806754134,55.859524112482646,8.219131356516607,72.25666666666666,73.4,12.050000190734863,30.710573770604395
80921,80921,73.5,72.9,73.0,73.0,110590,BVH,2019-11-18,0.2238265683121909,75.80585908877988,69.63414091122011,47.1659676183739,44.59561602418887,8.219131356516609,72.33333333333333,73.30833333333334,12.460000038146973,27.341939516559524
80955,80955,73.0,72.4,73.0,72.5,179930,BVH,2019-11-19,0.1466615617108004,75.72741339193361,69.91258660806638,45.9307868649709,14.481707317073049,0.0900976296667379,72.35333333333332,73.22,12.859999656677246,65.86701856943277
80989,80989,72.3,71.9,72.2,72.1,118680,BVH,2019-11-20,0.0526244589694044,75.6572497039532,70.11275029604681,44.9564546419331,-17.88491446345289,7.668380838394757,72.38333333333334,73.13833333333334,12.779999732971191,35.02362533348803
81023,81023,72.0,70.5,71.6,70.5,195650,BVH,2019-11-21,-0.1492863703461466,75.681664999794,70.068335000206,41.32869795357077,-80.3153643997184,24.75197127855005,72.35,73.02666666666667,13.130000114440918,51.70859417943241
81057,81057,71.7,70.4,71.0,70.9,135120,BVH,2019-11-22,-0.2738685144498305,75.72540567318585,69.96459432681415,42.52810035681392,-75.73588897877836,25.80022627405001,72.30999999999999,72.94166666666666,12.34000015258789,38.47431285598377
81091,81091,72.2,70.9,71.0,72.1,112070,BVH,2019-11-25,-0.272628102970387,75.67204085942682,70.1279591405732,45.956765213566776,-33.678756476683354,17.082607004485943,72.31333333333333,72.87666666666668,11.869999885559082,39.205122377503365
81125,81125,72.4,71.4,71.9,71.4,121720,BVH,2019-11-26,-0.3243898534868208,75.62928509864489,70.22071490135511,44.359787016854526,-33.59013867488439,13.713218312661333,72.30666666666666,72.80833333333334,11.539999961853027,21.32544247896648
81159,81159,71.9,71.0,71.4,71.0,108940,BVH,2019-11-27,-0.3931560129685181,75.60749144551141,70.26250855448856,43.46690623963667,-56.13457670506454,18.71432845711461,72.27999999999999,72.725,11.75,33.49979541797541
81193,81193,70.4,69.8,70.1,70.3,67070,BVH,2019-11-29,-0.5874814516976556,75.74328644852811,69.5567135514719,42.117123607275225,-108.46162750318295,31.51645542439728,72.20333333333333,72.53999999999999,12.619999885559082,30.14976327918567
81227,81227,70.9,68.5,70.9,68.5,88870,BVH,2019-12-02,-0.7816752473536184,75.90941724520097,68.84058275479903,38.46978294807712,-145.24765729585,42.636455889895,72.12666666666665,72.43166666666666,14.90999984741211,48.15304858140085
81261,81261,68.8,66.5,68.1,66.7,199420,BVH,2019-12-03,-1.0685031471142423,76.05263073495345,67.84736926504655,35.30678403565312,-222.69060629716392,54.726172613082,72.0,72.33833333333334,15.960000038146973,98.15612084444012
81295,81295,67.1,65.1,66.7,66.8,130450,BVH,2019-12-04,-1.273071978583502,75.96231949318695,67.10768050681304,35.61104165140907,-237.26182074805973,60.89342432652518,71.86666666666666,72.24833333333332,14.800000190734863,43.265018167522726
81329,81329,67.7,66.0,66.8,66.2,105160,BVH,2019-12-05,-1.4667020091809777,75.99295352283053,66.28704647716947,34.6009851054891,-201.29870129870116,51.44240047593729,71.71666666666667,72.11999999999999,14.520000457763672,17.2731927131196
81363,81363,66.2,65.0,66.2,65.8,108190,BVH,2019-12-06,-1.6336007282054226,76.00737577123954,65.49262422876046,33.93713776546649,-207.1528100325124,56.04267995088651,71.52666666666666,71.97833333333332,13.619999885559082,27.45062549496748
81397,81397,66.0,65.4,66.0,65.7,120840,BVH,2019-12-09,-1.7537225083162582,75.89052165563612,64.81947834436389,33.769578418044304,-180.9103332282141,56.04267995088652,71.35,71.84333333333333,15.859999656677246,58.98682580894487
