<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
BVH,20090810,30.6565,31.0258,30.2871,30.7303,113330
BVH,20090811,30.6564,30.7303,29.5484,30.3609,409350
BVH,20090812,30.7303,30.7303,29.8438,30.4348,380250
BVH,20090813,31.6906,31.6906,29.9177,30.8780,597270
BVH,20090814,30.7303,31.0257,30.1393,30.4348,147140
BVH,20090817,30.0654,30.2871,29.9177,29.9177,152850
BVH,20090818,29.1790,29.6961,29.1790,29.6961,130530
BVH,20090819,29.6961,29.8438,28.8096,29.6961,559420
BVH,20090820,29.6961,29.6961,29.1790,29.1790,108680
BVH,20090821,29.1790,30.2132,28.5880,28.6619,675640
BVH,20090824,29.1790,30.0655,28.8835,30.0655,222890
BVH,20090825,31.5429,31.5429,31.3952,31.5429,930330
BVH,20090826,31.6168,31.7645,30.2871,30.5087,344830
BVH,20090827,29.6961,30.2871,29.5484,29.5484,637930
BVH,20090828,29.9178,30.1394,29.6961,29.9916,354410
BVH,20090831,30.2871,30.6564,29.6961,30.2132,322850
BVH,20090901,29.9177,30.0655,29.7700,30.0655,279830
BVH,20090902,30.0655,30.0655,30.0655,30.0655,0
BVH,20090903,30.0655,30.0655,28.6620,28.8835,753910
BVH,20090904,29.1790,29.4006,28.8096,28.8097,264790
BVH,20090907,27.4062,28.2926,27.4061,27.4061,898220
BVH,20090908,27.6277,28.0709,27.6277,27.9971,271580
BVH,20090909,27.9971,28.0710,27.3322,27.3322,375160
BVH,20090910,27.1845,27.3322,27.0367,27.0368,265780
BVH,20090911,27.0368,27.3323,26.9629,27.0368,274600
BVH,20090914,27.1107,27.7016,26.9629,27.3322,248530
BVH,20090915,27.3322,27.4061,27.0367,27.1106,210260
BVH,20090916,27.3322,27.7016,27.1106,27.5539,371520
BVH,20090917,27.4800,27.9971,27.2584,27.2584,236600
BVH,20090918,27.3323,27.7016,27.0368,27.7016,343040
BVH,20090921,28.2926,28.3664,27.9232,28.3664,507520
BVH,20090922,27.9970,28.0709,27.3322,27.6277,180370
BVH,20090923,27.9232,27.9232,27.4061,27.4061,215620
BVH,20090924,27.0367,27.3322,27.0367,27.0368,201860
BVH,20090925,27.0368,27.3323,26.6674,27.1845,302150
BVH,20090928,27.1106,27.1845,26.5935,26.6674,282320
BVH,20090929,26.5935,27.1845,26.4458,27.1845,350860
